,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
6224,聚鼎,20201214,103.5,,,0.3671497584541063,-0.10241545893719801,344139.0,6.484999999999999,-3.1200000000000006,9.605,44.66,43.68,43.67,37.61,0.373,8.48,38.43,0.1286,0.2125,0.7619,0.8473,74.43,69.14,66.0,63.39,1.769,0.746,18.329,23.928,38.284,2.6099999999999994,5.290000000000006,7.811,0.7439999999999998,78.0,1.563,7.074999999999999,13.358,17.872,32.461,0.11399999999999999,9.030000000000001,5.109999999999999,1.5,1.0799999999999983,0.3269230769230769
6229,研通,20201214,31.6,,,0.4620253164556962,-0.11867088607594936,301002.0,33.2,-6.4350000000000005,39.635000000000005,80.45,61.9,64.72,53.22,0.527,25.22,73.3,0.2553,0.306,1.8487,0.9229,63.46,56.26,70.76,56.17,2.206,30.754,-8.539,97.857,88.783,14.590000000000003,7.200000000000003,37.819,30.752000000000002,21.0,-1.271,38.13,100.312,-108.555,88.532,0.21400000000000002,9.280000000000008,8.270000000000003,49.06,-18.190000000000005,0.5047619047619049
6231,系微,20201214,91.0,,,0.23076923076923078,-0.24395604395604398,107468.0,4.92,45.035,-40.114999999999995,49.18,41.69,42.15,64.81,0.645,-1.29,12.44,0.0762,2.2678,2.0529,1.647,48.86,32.65,30.54,26.47,9.958,-7.936,-18.65,-17.713,19.654,4.07,16.21,-0.872,-7.939,78.5,22.538,-0.5460000000000003,-58.518,-26.567,-50.169,0.189,13.869999999999997,1.9299999999999997,15.43,-9.25,0.1592356687898089
6233,旺玖,20201214,32.35,,,0.7125193199381761,-0.04482225656877906,218644.0,14.25,10.254999999999999,3.995000000000001,81.69,66.61,75.79,69.21,0.686,17.95,96.41,0.233,0.5874,1.4878,1.7121,36.23,37.02,67.63,69.51,3.932,19.897,38.752,165.118,98.443,-1.8800000000000097,-0.7900000000000063,26.962,19.895,17.05,19.046,13.900999999999998,189.519,-69.16399999999999,16.063000000000002,0.2700000000000001,0.04999999999999716,-0.8999999999999915,36.65,-10.120000000000005,0.8973607038123167
6237,驊訊,20201214,48.45,,,2.653250773993808,-0.007223942208462361,313231.0,203.95,232.77999999999997,-28.829999999999984,55.34,52.91,59.45,64.9,0.644,8.16,69.87,0.3516,0.9757,2.5471,1.5653,42.43,36.8,50.38,47.43,2.612,4.086,-12.602,44.303,165.3,2.950000000000003,5.630000000000003,11.151,4.084,40.8,6.719,7.078,-52.976,-61.925,196.904,0.41100000000000003,1.25,1.1499999999999986,3.8800000000000026,-31.320000000000007,0.18750000000000014
6251,定穎,20201217,20.15,,,0.24069478908188593,-0.17866004962779147,860358.0,-3.16,-11.504999999999999,8.344999999999999,20.96,28.49,30.62,50.11,0.5,5.53,10.69,-0.0292,0.4376,0.714,1.1817,40.34,36.13,67.25,61.41,0.715,3.202,-8.926,-14.605,-5.372,5.840000000000003,4.210000000000001,8.101,3.0420000000000007,19.7,3.695,5.989,-24.425,-2.71,-66.50999999999999,0.122,-0.5699999999999932,1.7899999999999991,-14.449999999999996,-10.91,0.022842639593908594
6257,矽格,20201214,45.65,,,0.27053669222343923,-0.007667031763417337,301947.0,6.674999999999999,35.805,-29.130000000000003,18.8,19.61,19.71,31.65,0.318,11.57,21.67,0.0271,0.4571,0.815,1.0821,46.51,61.16,82.41,76.2,-0.876,4.332,4.519,4.611,8.081,6.209999999999994,-14.649999999999999,11.397,4.33,43.05,1.1310000000000002,1.9669999999999996,-0.3210000000000006,4.0360000000000005,-11.305,0.091,-3.1400000000000006,1.990000000000009,-1.8000000000000007,-8.780000000000001,0.060394889663182384
6278,台表科,20201214,123.5,,,0.12550607287449392,-0.20647773279352227,382763.0,18.87,15.504999999999999,3.365000000000002,37.51,43.63,43.04,57.87,0.578,9.98,12.95,-0.0256,0.9334,1.6021,1.4905,42.87,55.62,66.09,58.62,-2.447,-0.108,-11.535,-17.034,-6.046,7.470000000000006,-12.75,6.957,-0.11000000000000032,120.5,-2.246,-10.334000000000001,-21.941,-7.626,-189.50199999999998,0.07699999999999996,-6.009999999999991,2.3399999999999963,-12.32,1.0600000000000023,0.024896265560165973
6282,康舒,20201214,28.9,,,0.10034602076124575,-0.16262975778546712,109707.0,6.795,6.48,0.3149999999999995,22.86,20.34,27.42,36.52,0.366,7.3,26.88,0.0292,-0.4857,0.679,1.0837,26.37,39.29,63.34,67.56,-4.166,0.613,5.267,25.142,9.43,-4.219999999999999,-12.919999999999998,7.678,0.6109999999999998,24.9,-2.1380000000000003,3.691,35.03,-12.915,11.317,0.10399999999999998,-14.019999999999996,-4.700000000000003,5.280000000000001,-21.62,0.1606425702811245
6284,佳邦,20201214,64.3,,,0.44945567651632984,-0.20839813374805596,1525752.0,30.87,31.15,-0.2799999999999976,62.48,58.65,56.61,54.07,0.538,28.19,69.3,0.0983,-0.4345,1.5403,1.6421,72.65,61.06,87.04,85.01,20.598,3.136,43.207,79.105,45.13,2.030000000000001,11.590000000000003,10.2,3.132999999999999,57.5,28.86,-35.657,93.72500000000001,27.129,38.904,0.138,9.980000000000004,5.090000000000003,7.039999999999999,13.519999999999996,0.11826086956521734
6288,聯嘉,20201214,33.25,,,0.12481203007518793,-0.2947368421052632,102002.0,3.4650000000000003,3.24,0.2250000000000001,31.31,30.7,49.01,52.12,0.522,-4.77,27.62,0.0394,0.0066,-0.0219,1.3502,19.25,20.32,28.25,38.44,-2.495,-10.594,-3.94,39.012,14.883,-10.189999999999998,-1.0700000000000003,-3.529,-10.596,28.4,5.377,-8.517999999999999,52.668,-37.78,-13.501000000000001,0.11500000000000005,-12.159999999999997,-8.520000000000003,0.5,-42.22,0.170774647887324
6409,旭隼,20201214,916.0,,,0.5611353711790393,0.0,66378.0,5.010000000000001,4.215,0.7950000000000008,33.96,28.21,33.05,40.94,0.407,-3.16,16.5,0.1047,0.9837,0.7187,0.6213,65.34,53.43,35.32,36.02,2.101,-9.519,-5.256,-8.618,19.583,-0.7000000000000028,11.910000000000004,-2.455,-9.522,743.0,3.2439999999999998,-2.8070000000000004,-30.386000000000003,-7.220000000000001,-6.990000000000002,0.16299999999999998,7.41,0.47000000000000597,12.09,-24.630000000000003,0.23283983849259757
6415,矽力-KY,20201214,2375.0,,,0.5936842105263158,-0.05894736842105263,385239.0,24.43,25.765,-1.3350000000000009,56.13,58.28,60.04,61.93,0.614,15.67,54.72,0.3648,2.3431,1.5558,1.0699,55.2,46.27,71.18,67.16,3.363,2.152,23.148,17.771,120.076,4.02000000000001,8.93,9.217,2.1500000000000004,1035.0,3.649,-4.374,-53.992000000000004,24.817999999999998,34.67899999999999,0.126,3.5800000000000125,2.489999999999995,-5.509999999999998,-6.709999999999994,1.2946859903381642
6416,瑞祺電通,20201214,127.5,,,0.5372549019607843,-0.15294117647058825,39009.0,-5.215,10.92,-16.134999999999998,22.66,26.43,33.75,50.43,0.503,-3.64,-0.23,0.0772,0.2755,0.6296,1.0832,35.74,45.83,25.04,23.53,-0.074,-8.621,-18.794,-27.317,22.649,1.509999999999998,-10.089999999999996,-1.556,-8.623000000000001,105.5,3.0220000000000002,-7.682,-78.729,-16.237000000000002,47.262,0.18,-0.33999999999999986,0.3200000000000003,-7.59,-21.439999999999998,0.20853080568720378
6441,廣錠,20201214,140.0,,,0.10714285714285714,-0.4507142857142857,58911.0,185.93,125.98,59.95,61.04,69.07,68.44,71.5,0.712,-4.61,49.52,0.4747,-1.2396,2.0287,1.566,48.29,47.11,36.68,49.97,-4.576,-11.626,7.131,58.492,214.445,-13.29,1.1799999999999997,-4.561,-11.628,71.3,-3.1959999999999997,-14.661999999999999,-19.016,-37.924,239.74599999999998,0.409,-10.5,-7.579999999999998,-16.750000000000007,-8.180000000000007,0.9635343618513325
6443,元晶,20201214,39.0,,,0.2551282051282052,-0.21794871794871795,399993.0,18.35,20.64,-2.289999999999999,72.38,72.0,74.95,68.37,0.673,9.04,145.09,0.6834,-2.937,-0.5969,0.8574,23.32,28.94,61.28,67.73,-4.442,10.76,36.04,438.439,416.571,-6.450000000000003,-5.620000000000001,17.825,10.758,11.45,7.425000000000001,29.375999999999998,441.357,-246.26900000000003,470.03600000000006,0.30600000000000005,-10.14,-5.61999999999999,0.5600000000000023,-10.780000000000001,2.4061135371179043
6477,安集,20201214,62.7,,,0.21690590111642732,-0.3516746411483254,410699.0,33.445,184.91,-151.465,36.54,62.07,67.06,55.1,0.545,13.66,94.25,0.4009,-1.2066,0.8865,0.862,35.29,30.23,68.78,73.28,-0.157,0.495,59.675,165.764,172.272,-4.5,5.059999999999999,7.56,0.49299999999999944,28.0,7.702,-4.763,159.00400000000002,3.205999999999996,182.208,0.276,-8.959999999999994,-4.0,-44.46,-12.419999999999995,1.2392857142857143
6488,環球晶,20201222,665.0,,,0.40601503759398494,-0.019548872180451128,5681312.0,5.095,-1.84,6.935,60.78,47.65,41.92,39.17,0.39,32.96,59.33,0.1767,2.4986,1.7457,1.0872,33.34,31.77,79.05,80.06,3.467,41.209,51.732,45.941,63.934,-1.0100000000000051,1.5700000000000038,44.57,41.052,642.0,7.416,42.36000000000001,36.04900000000001,60.021,51.196999999999996,-0.035999999999999976,-0.20000000000000284,-0.539999999999992,39.28,24.4,0.03582554517133956
6492,生華科,20201214,226.5,,,0.01545253863134658,-0.41721854304635764,284676.0,194.12,194.12,0.0,62.36,75.03,77.82,78.63,0.777,-6.93,59.29,0.5397,-0.3084,0.2277,0.6528,36.28,37.0,44.51,45.35,-1.271,-6.601,-37.74,56.085,212.912,-0.8400000000000034,-0.7199999999999989,0.464,-6.603,129.0,1.701,3.0309999999999997,-20.047000000000004,-152.022,244.215,0.5680000000000001,0.25,0.3200000000000003,-25.090000000000003,-21.709999999999994,0.7558139534883721
6504,南六,20201214,184.0,,,0.14130434782608695,-0.16032608695652173,52811.0,52.005,81.50999999999999,-29.50499999999999,28.4,30.67,37.03,54.3,0.537,-17.62,-13.07,0.1832,0.2517,-0.0128,0.0388,11.59,16.2,2.88,5.59,0.32,-17.461,-38.874,-57.806,19.412,-2.71,-4.609999999999999,-10.396,-17.463,183.0,10.427,0.006000000000000227,-167.40699999999998,-18.192000000000004,61.169,0.376,-0.5700000000000003,-1.1900000000000004,-5.050000000000004,-10.299999999999997,0.00546448087431694
6509,聚和,20201214,27.2,,,0.22058823529411778,-0.12132352941176473,97905.0,2.6550000000000002,-8.385,11.04,39.61,36.43,42.95,45.03,0.446,8.04,31.96,0.1115,-0.2438,1.1814,0.9967,32.97,28.18,66.76,65.73,1.815,1.103,8.211,20.826,34.366,1.0300000000000011,4.789999999999999,8.167,1.0999999999999996,23.0,10.168999999999999,-1.84,7.976000000000001,6.605,56.233999999999995,0.31,-1.9499999999999886,-0.769999999999996,5.710000000000001,-10.32,0.18260869565217389
6531,愛普*,20201214,413.0,,,1.2687651331719128,-0.048426150121065374,657716.0,-19.23,38.31,-57.540000000000006,61.39,59.46,57.46,84.17,0.841,10.82,55.08,0.6337,0.1864,1.2867,1.959,16.35,27.57,65.76,60.95,-3.55,4.436,1.797,9.363,361.448,4.810000000000002,-11.219999999999999,11.501,4.433999999999999,127.5,9.658999999999999,-1.0750000000000002,-257.43,2.117,309.417,0.46099999999999997,-2.9200000000000017,2.1200000000000045,2.3999999999999986,-5.970000000000006,2.23921568627451
6533,晶心科,20201214,324.5,,,0.9845916795069337,-0.15408320493066255,2004672.0,51.82,-1.2650000000000006,53.085,116.89,90.64,80.25,62.66,0.625,41.71,102.69,0.272,1.5145,1.4769,1.5599,56.81,62.02,81.71,80.24,2.112,59.017,95.416,110.885,104.961,1.4699999999999989,-5.210000000000001,66.082,59.01499999999999,196.0,16.578,59.751000000000005,112.358,88.689,68.295,0.18,2.7099999999999937,2.530000000000001,69.86,30.049999999999997,0.6556122448979592
6547,高端疫苗,20201214,97.0,,,3.2989690721649483,-0.02680412371134015,106154.0,,,,59.07,51.11,47.03,71.85,0.709,1.87,26.19,0.5728,-1.1116,0.4161,0.3193,22.01,23.42,43.41,39.0,-0.201,-0.836,-12.676,-32.505,221.321,4.409999999999997,-1.4100000000000001,6.229,-0.8380000000000001,39.0,13.969,1.124,-309.756,7.543000000000001,266.291,0.5109999999999999,-1.7600000000000051,1.7999999999999972,16.0,-2.9299999999999997,1.4871794871794872
6560,欣普羅,20201214,103.0,,,0.25728155339805825,-0.23786407766990292,37555.0,287.18,331.31,-44.129999999999995,80.84,83.02,81.03,60.89,0.602,22.8,116.96,0.4421,1.6131,2.4342,0.9867,23.92,29.41,48.18,52.69,-3.966,15.05,25.049,217.877,197.337,-4.509999999999998,-5.489999999999998,22.114,15.047,75.3,-0.5550000000000002,-6.189999999999998,219.98000000000002,-95.52000000000001,228.257,0.32499999999999996,-6.770000000000003,-2.960000000000001,-6.299999999999997,-5.230000000000004,0.3678618857901727
6561,是方,20201214,371.0,,,0.0026954177897574125,-0.24528301886792453,12872.0,8.805,8.075,0.7300000000000004,21.83,21.34,22.68,38.75,0.385,2.11,19.5,0.2035,0.9183,0.6127,0.5047,20.56,16.86,57.14,57.98,1.0,-3.132,-9.341,-28.721,52.956,-0.8399999999999963,3.6999999999999993,3.933,-3.1340000000000003,263.0,8.179,-3.951,-108.379,6.723000000000001,29.427000000000003,0.10399999999999998,-6.350000000000001,-1.6799999999999997,0.5599999999999987,-15.709999999999997,0.41064638783269963
6582,申豐,20201214,151.5,,,1.462046204620462,-0.12871287128712872,104509.0,118.605,30.869999999999997,87.73500000000001,37.07,64.99,61.25,61.98,0.616,-18.12,25.21,0.4533,0.0933,0.2278,0.2132,24.96,30.3,11.58,26.57,-3.275,-24.663,-20.916,24.886,155.096,-14.99,-5.34,-17.598,-24.665,65.2,4.084,-23.848,-61.88600000000001,-70.308,154.466,0.43,-5.5600000000000005,-7.880000000000003,-47.13,11.029999999999994,1.3236196319018403
8011,台通,20201217,24.3,,,0.19753086419753088,-0.3888888888888889,515665.0,3.385,-13.985000000000001,17.37,45.76,45.88,41.24,47.99,0.478,33.91,42.85,0.093,1.3583,1.2971,1.232,78.5,79.1,83.09,67.6,8.362,25.156,24.459,11.608,29.955,15.490000000000009,-0.5999999999999943,30.055,24.996,23.0,-1.6790000000000003,14.518999999999998,-5.1469999999999985,35.107,66.709,0.188,5.950000000000003,7.809999999999995,3.3299999999999983,13.14,0.05652173913043481
8021,尖點,20201214,27.3,,,0.7765567765567765,-0.020146520146520172,38662.0,8.43,5.035,3.3949999999999996,31.08,37.52,35.44,35.93,0.36,13.63,28.33,0.0058,-0.0016,1.0685,1.0954,40.9,46.67,75.05,72.44,2.192,-4.229,8.959,13.365,5.927,2.6099999999999994,-5.770000000000003,2.836,-4.231,24.7,6.0809999999999995,-20.054,15.662,11.097,-2.569000000000001,0.16299999999999998,0.7000000000000028,1.4200000000000017,-12.190000000000005,5.300000000000004,0.1052631578947369
8027,鈦昇,20201214,92.1,,,0.11834961997828454,-0.27252985884907704,152954.0,76.33500000000001,37.665,38.67000000000001,48.58,45.59,51.08,53.42,0.528,18.78,84.95,0.3421,1.4085,1.5639,1.1252,65.73,70.54,71.28,68.28,0.32,18.882,-0.539,65.721,137.062,3.0,-4.810000000000002,25.947,18.88,50.8,-9.462,17.918000000000003,19.888000000000005,-55.908,147.02,0.24100000000000005,-10.650000000000006,-1.4299999999999926,6.549999999999997,-18.769999999999996,0.812992125984252
8046,南電,20201214,186.5,,,0.9651474530831099,-0.06702412868632708,5169748.0,26.055,26.244999999999997,-0.18999999999999773,67.07,59.28,57.35,63.95,0.636,35.35,112.81,0.4889,-1.0697,0.8976,1.3627,58.31,62.9,81.33,74.02,8.146,32.261,37.078,162.35,272.685,7.310000000000002,-4.589999999999996,39.326,32.259,58.4,16.731,26.244000000000003,123.464,-55.525999999999996,264.681,0.09599999999999997,2.1499999999999915,2.8499999999999943,17.68999999999999,-11.920000000000002,2.1934931506849313
8081,致新,20201214,167.0,,,0.5269461077844312,-0.041916167664670656,114140.0,22.365000000000002,25.369999999999997,-3.0049999999999955,24.52,26.96,25.29,40.89,0.409,6.04,20.97,0.0728,0.8404,1.0183,1.2108,54.5,55.27,77.51,69.06,0.021,-2.363,-4.078,-7.502,21.712,8.450000000000003,-0.7700000000000031,4.702,-2.365,140.5,0.515,-1.113,-29.127,-2.9030000000000005,-53.899,0.030999999999999972,-1.5799999999999983,2.1500000000000057,-5.23,-4.25,0.18861209964412812
8086,宏捷科,20201216,125.5,,,0.41434262948207173,-0.04780876494023904,882096.0,29.22,27.490000000000002,1.7299999999999969,49.86,46.74,46.41,50.53,0.505,12.16,28.99,-0.017,2.3106,2.0592,1.566,28.09,32.54,72.95,75.76,-3.296,-1.772,13.269,10.639,0.637,-2.8100000000000023,-4.449999999999999,3.782,-1.7729999999999997,124.5,1.4790000000000005,-1.611,18.073,15.286999999999999,-144.758,0.016000000000000014,-8.399999999999991,-3.4499999999999886,17.799999999999997,0.9600000000000009,0.008032128514056224
8103,瀚荃,20201214,36.7,,,0.41961852861035415,-0.11716621253406005,391382.0,2.625,-3.3,5.925,42.77,35.36,44.14,42.78,0.428,18.14,34.84,0.0855,-0.4144,0.6587,0.9918,72.04,63.11,81.58,63.45,10.862,12.87,0.761,21.55,21.588,18.129999999999995,8.930000000000007,19.935,12.867999999999999,35.0,11.001,19.163,17.405,-15.744,35.57,0.255,8.459999999999994,8.82,18.390000000000004,-28.689999999999998,0.048571428571428654
8171,天宇,20201214,45.75,,,0.5213114754098359,-0.1278688524590164,105549.0,26.909999999999997,62.165,-35.255,33.4,41.22,49.4,51.01,0.503,18.52,110.72,0.5106,-0.3883,1.6344,0.6899,80.41,70.72,78.21,70.15,14.104,7.727,0.281,193.075,274.551,8.059999999999988,9.689999999999998,14.791,7.724,16.25,15.422999999999998,-4.391,162.021,-183.585,279.037,0.175,8.829999999999998,4.430000000000007,-15.259999999999998,-21.410000000000004,1.8153846153846154
8213,志超,20201214,45.6,,,0.2105263157894737,-0.03508771929824565,54457.0,15.64,8.94,6.700000000000001,17.05,16.91,18.56,32.02,0.32,6.48,25.78,0.0438,0.3274,0.7902,0.9452,44.38,55.84,82.07,78.21,-0.121,-3.986,-2.083,7.447,16.134,3.8599999999999994,-11.46,3.079,-3.988,42.4,4.207000000000001,-8.81,-0.9040000000000008,-10.137,6.861000000000001,0.06,-3.740000000000009,1.029999999999987,-0.019999999999999574,-16.900000000000002,0.07547169811320761
8255,朋程,20201229,123.0,,,0.491869918699187,-0.16260162601626016,228437.0,-7.605,-2.2,-5.405,33.5,27.87,24.41,29.3,0.295,20.93,35.7,0.0312,1.1891,0.8162,0.915,58.02,47.11,82.59,81.82,9.19,14.137,28.085,18.911,8.324,0.7700000000000102,10.910000000000004,18.5,13.979,121.5,15.716999999999999,5.833,26.124000000000002,36.005,29.142000000000003,0.11099999999999999,8.079999999999998,2.2299999999999898,15.170000000000002,14.81,0.012345679012345678
8358,金居,20201223,48.8,,,0.9036885245901641,-0.01434426229508188,1508879.0,-2.78,3.87,-6.65,46.94,37.11,32.02,41.46,0.416,18.28,26.54,-0.043,1.546,0.9058,1.2601,69.32,51.54,77.51,69.95,14.454,7.423,16.245,-2.608,3.711,7.560000000000002,17.779999999999994,9.91,7.268000000000001,48.65,17.997,-2.603999999999999,-8.622,29.016000000000002,-21.127000000000002,0.057999999999999996,13.090000000000003,4.400000000000006,22.31,16.14,0.003083247687564205
8390,金益鼎,20201214,31.15,,,0.7560192616372393,-0.06420545746388444,44202.0,-7.67,-30.78,23.11,56.26,44.78,42.49,49.83,0.494,24.44,46.21,0.1562,2.3716,2.0117,1.2415,45.0,58.99,75.32,70.21,-0.331,21.297,19.148,44.444,54.219,5.109999999999999,-13.990000000000002,28.361,21.294,22.5,-7.053000000000001,21.23,35.198,7.73,41.855000000000004,0.20500000000000002,-1.0300000000000011,2.549999999999997,28.31,9.939999999999998,0.38444444444444437
8454,富邦媒,20201214,607.0,,,1.3723228995057661,-0.0032948929159802307,358266.0,29.950000000000003,25.509999999999998,4.440000000000005,47.21,40.04,40.0,43.25,0.429,-12.5,8.48,0.3038,0.9994,0.5827,0.2797,6.26,11.25,12.78,23.13,-5.344,-12.881,-25.771,-34.64,84.155,-10.35,-4.99,-5.816,-12.883,303.0,-1.1320000000000006,1.4619999999999997,-165.83800000000002,-21.261000000000003,52.943,0.216,-9.03,-6.310000000000002,14.740000000000002,-2.960000000000001,1.0033003300330032
8464,億豐,20201214,336.0,,,0.41517857142857145,-0.046130952380952384,311547.0,13.4,9.92,3.4800000000000004,34.72,36.16,37.05,45.73,0.459,0.16,18.12,0.0099,0.3853,0.9292,1.3365,60.96,42.76,35.27,37.07,5.351,-8.248,-10.527,-1.453,8.999,-1.7999999999999972,18.200000000000003,-1.183,-8.25,324.0,14.738,-10.210999999999999,-10.104,-25.113,19.899,0.09300000000000003,10.020000000000003,1.9699999999999989,-3.6499999999999986,-6.340000000000003,0.037037037037037035
8499,鼎炫-KY,20201214,148.5,,,0.20202020202020202,-0.16161616161616163,14662.0,41.644999999999996,48.635,-6.990000000000002,25.98,39.45,41.5,44.35,0.442,-1.39,27.44,0.0909,0.11,1.2966,1.1495,13.03,14.49,40.54,52.15,-2.006,-15.476,-3.041,14.484,24.911,-11.61,-1.4600000000000009,-8.411,-15.478,145.5,6.023,-24.803,7.195,-19.863,20.762,0.007000000000000006,-12.980000000000004,-7.550000000000004,-22.98,-3.0899999999999963,0.020618556701030927
8924,大田,20201214,60.7,,,1.759472817133443,-0.03789126853377272,35459.0,39.150000000000006,22.240000000000002,16.910000000000004,27.96,34.26,46.72,43.4,0.433,-2.51,33.39,0.084,-0.243,1.4485,1.0267,10.31,14.76,45.85,58.75,-3.98,-13.305,-9.265,32.998,25.279,-12.899999999999999,-4.449999999999999,-6.24,-13.307,55.5,1.1670000000000003,-14.173,37.202,-53.035000000000004,-108.035,0.014000000000000012,-14.719999999999999,-8.689999999999998,-12.0,-23.18,0.09369369369369375
8926,台汽電,20201214,38.7,,,0.05555555555555552,-0.06459948320413436,37736.0,26.375,-4.324999999999999,30.7,9.15,9.02,13.73,26.09,0.26,0.14,10.23,0.0819,0.0103,0.3755,0.6331,25.08,16.26,39.72,36.93,0.32,-7.194,-17.909,-16.833,17.424,2.789999999999999,8.819999999999997,-0.13,-7.197,31.0,5.995,-6.389,-49.16,-16.858,17.189999999999998,0.14800000000000002,-3.8900000000000006,-0.22999999999999687,0.09999999999999964,-18.88,0.24838709677419363
9103,美德醫療-DR,20201214,26.9,,,0.37546468401487,-0.30855018587360583,325388.0,,,,74.98,96.11,104.28,106.85,1.064,-34.02,27.41,1.5152,1.0397,0.8412,-0.1576,33.63,35.08,7.27,11.78,2.485,-18.949,-55.917,157.213,2227.15,-4.51,-1.4499999999999957,-11.885,-18.951999999999998,1.58,16.463,33.655,-570.009,-509.39300000000003,2255.636,0.8490000000000001,-0.20000000000000018,-2.110000000000001,-37.69,-23.909999999999997,16.025316455696203
9105,泰金寶-DR,20201214,4.07,,,0.5184275184275182,-0.13022113022113027,58976.0,,,,41.13,81.74,108.37,75.28,0.75,-33.21,6.19,0.1941,0.0167,-1.4362,0.6335,5.79,8.58,8.42,13.95,-5.661,-24.502,-55.067,31.67,12.789,-5.529999999999999,-2.79,-17.437,-24.504,3.35,7.359,-5.785,44.276,-221.02800000000002,5.895,0.5720000000000001,-4.130000000000001,-3.2600000000000016,-68.21000000000001,-46.41000000000001,0.2149253731343284
